            Unix Timestamp,               UTC_Date_&_Time,                  Bolivia Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
1704499200,           2024-01-06 00:00:00,           2024-01-05 20:00:00,3.27,24.827,0.032,0.386037,0.976
1704499260,           2024-01-06 00:01:00,           2024-01-05 20:01:00,3.27,24.836,0.031,0.374035,0.976
1704499320,           2024-01-06 00:02:00,           2024-01-05 20:02:00,3.27,24.836,0.032,0.386101,0.976
1704499380,           2024-01-06 00:03:00,           2024-01-05 20:03:00,3.27,24.819,0.032,0.38598,0.976
1704499440,           2024-01-06 00:04:00,           2024-01-05 20:04:00,3.27,24.827,0.031,0.373973,0.976
1704499500,           2024-01-06 00:05:00,           2024-01-05 20:05:00,3.27,24.827,0.031,0.373973,0.976
1704499560,           2024-01-06 00:06:00,           2024-01-05 20:06:00,3.27,24.819,0.031,0.373918,0.976
1704499620,           2024-01-06 00:07:00,           2024-01-05 20:07:00,3.27,24.819,0.031,0.373918,0.976
1704499680,           2024-01-06 00:08:00,           2024-01-05 20:08:00,3.27,24.836,0.031,0.374035,0.976
1704499740,           2024-01-06 00:09:00,           2024-01-05 20:09:00,3.27,24.844,0.031,0.37409,0.976
1704499800,           2024-01-06 00:10:00,           2024-01-05 20:10:00,3.27,24.827,0.032,0.386037,0.976
1704499860,           2024-01-06 00:11:00,           2024-01-05 20:11:00,3.27,24.827,0.032,0.386037,0.976
1704499920,           2024-01-06 00:12:00,           2024-01-05 20:12:00,3.27,24.802,0.031,0.3738,0.976
1704499980,           2024-01-06 00:13:00,           2024-01-05 20:13:00,3.27,24.819,0.031,0.373918,0.976
1704500040,           2024-01-06 00:14:00,           2024-01-05 20:14:00,3.27,24.853,0.031,0.374153,0.976
1704500100,           2024-01-06 00:15:00,           2024-01-05 20:15:00,3.27,24.827,0.031,0.373973,0.976
1704500160,           2024-01-06 00:16:00,           2024-01-05 20:16:00,3.27,24.819,0.032,0.38598,0.976
1704500220,           2024-01-06 00:17:00,           2024-01-05 20:17:00,3.27,24.827,0.032,0.386037,0.976
1704500280,           2024-01-06 00:18:00,           2024-01-05 20:18:00,3.27,24.819,0.031,0.373918,0.976
1704500340,           2024-01-06 00:19:00,           2024-01-05 20:19:00,3.27,24.827,0.031,0.373973,0.976
1704500400,           2024-01-06 00:20:00,           2024-01-05 20:20:00,3.27,24.827,0.031,0.373973,0.976
1704500460,           2024-01-06 00:21:00,           2024-01-05 20:21:00,3.27,24.811,0.031,0.373862,0.976
1704500520,           2024-01-06 00:22:00,           2024-01-05 20:22:00,3.27,24.819,0.031,0.373918,0.976
1704500580,           2024-01-06 00:23:00,           2024-01-05 20:23:00,3.27,24.811,0.032,0.385922,0.976
1704500640,           2024-01-06 00:24:00,           2024-01-05 20:24:00,3.27,24.819,0.031,0.373918,0.976
1704500700,           2024-01-06 00:25:00,           2024-01-05 20:25:00,3.27,24.819,0.031,0.373918,0.976
1704500760,           2024-01-06 00:26:00,           2024-01-05 20:26:00,3.27,24.819,0.032,0.38598,0.976
1704500820,           2024-01-06 00:27:00,           2024-01-05 20:27:00,3.27,24.802,0.031,0.3738,0.976
1704500880,           2024-01-06 00:28:00,           2024-01-05 20:28:00,3.27,24.819,0.031,0.373918,0.976
1704500940,           2024-01-06 00:29:00,           2024-01-05 20:29:00,3.27,24.819,0.031,0.373918,0.976
1704501000,           2024-01-06 00:30:00,           2024-01-05 20:30:00,3.27,24.811,0.031,0.373862,0.976
1704501060,           2024-01-06 00:31:00,           2024-01-05 20:31:00,3.27,24.802,0.032,0.385858,0.976
1704501120,           2024-01-06 00:32:00,           2024-01-05 20:32:00,3.27,24.802,0.031,0.3738,0.976
1704501180,           2024-01-06 00:33:00,           2024-01-05 20:33:00,3.27,24.802,0.031,0.3738,0.976
1704501240,           2024-01-06 00:34:00,           2024-01-05 20:34:00,3.27,24.819,0.032,0.38598,0.976
1704501300,           2024-01-06 00:35:00,           2024-01-05 20:35:00,3.27,24.802,0.031,0.3738,0.976
1704501360,           2024-01-06 00:36:00,           2024-01-05 20:36:00,3.27,24.811,0.031,0.373862,0.976
1704501420,           2024-01-06 00:37:00,           2024-01-05 20:37:00,3.27,24.811,0.031,0.373862,0.976
1704501480,           2024-01-06 00:38:00,           2024-01-05 20:38:00,3.27,24.802,0.031,0.3738,0.976
1704501540,           2024-01-06 00:39:00,           2024-01-05 20:39:00,3.27,24.811,0.031,0.373862,0.976
1704501600,           2024-01-06 00:40:00,           2024-01-05 20:40:00,3.27,24.802,0.031,0.3738,0.976
1704501660,           2024-01-06 00:41:00,           2024-01-05 20:41:00,3.27,24.811,0.031,0.373862,0.976
1704501720,           2024-01-06 00:42:00,           2024-01-05 20:42:00,3.27,24.811,0.031,0.373862,0.976
1704501780,           2024-01-06 00:43:00,           2024-01-05 20:43:00,3.27,24.819,0.032,0.38598,0.976
1704501840,           2024-01-06 00:44:00,           2024-01-05 20:44:00,3.27,24.802,0.031,0.3738,0.976
1704501900,           2024-01-06 00:45:00,           2024-01-05 20:45:00,3.27,24.811,0.032,0.385922,0.976
1704501960,           2024-01-06 00:46:00,           2024-01-05 20:46:00,3.27,24.811,0.032,0.385922,0.976
1704502020,           2024-01-06 00:47:00,           2024-01-05 20:47:00,3.27,24.794,0.032,0.385801,0.976
1704502080,           2024-01-06 00:48:00,           2024-01-05 20:48:00,3.27,24.794,0.032,0.385801,0.976
1704502140,           2024-01-06 00:49:00,           2024-01-05 20:49:00,3.27,24.794,0.032,0.385801,0.976
1704502200,           2024-01-06 00:50:00,           2024-01-05 20:50:00,3.27,24.794,0.032,0.385801,0.976
1704502260,           2024-01-06 00:51:00,           2024-01-05 20:51:00,3.27,24.794,0.031,0.373745,0.976
1704502320,           2024-01-06 00:52:00,           2024-01-05 20:52:00,3.27,24.794,0.032,0.385801,0.976
1704502380,           2024-01-06 00:53:00,           2024-01-05 20:53:00,3.27,24.802,0.032,0.385858,0.976
1704502440,           2024-01-06 00:54:00,           2024-01-05 20:54:00,3.27,24.777,0.031,0.373628,0.976
1704502500,           2024-01-06 00:55:00,           2024-01-05 20:55:00,3.27,24.802,0.031,0.3738,0.976
1704502560,           2024-01-06 00:56:00,           2024-01-05 20:56:00,3.27,24.777,0.032,0.38568,0.976
1704502620,           2024-01-06 00:57:00,           2024-01-05 20:57:00,3.27,24.785,0.032,0.385737,0.976
1704502680,           2024-01-06 00:58:00,           2024-01-05 20:58:00,3.27,24.777,0.031,0.373628,0.976
1704502740,           2024-01-06 00:59:00,           2024-01-05 20:59:00,3.27,24.794,0.031,0.373745,0.976
1704502800,           2024-01-06 01:00:00,           2024-01-05 21:00:00,3.27,24.769,0.032,0.385623,0.976
1704502860,           2024-01-06 01:01:00,           2024-01-05 21:01:00,3.27,24.777,0.032,0.38568,0.976
1704502920,           2024-01-06 01:02:00,           2024-01-05 21:02:00,3.27,24.769,0.032,0.385623,0.976
1704502980,           2024-01-06 01:03:00,           2024-01-05 21:03:00,3.27,24.76,0.032,0.385559,0.976
1704503040,           2024-01-06 01:04:00,           2024-01-05 21:04:00,3.27,24.769,0.032,0.385623,0.976
1704503100,           2024-01-06 01:05:00,           2024-01-05 21:05:00,3.27,24.785,0.032,0.385737,0.976
1704503160,           2024-01-06 01:06:00,           2024-01-05 21:06:00,3.27,24.769,0.032,0.385623,0.976
1704503220,           2024-01-06 01:07:00,           2024-01-05 21:07:00,3.27,24.752,0.032,0.385502,0.976
1704503280,           2024-01-06 01:08:00,           2024-01-05 21:08:00,3.27,24.743,0.032,0.385438,0.976
1704503340,           2024-01-06 01:09:00,           2024-01-05 21:09:00,3.27,24.752,0.033,0.397549,0.976
1704503400,           2024-01-06 01:10:00,           2024-01-05 21:10:00,3.27,24.752,0.033,0.397549,0.976
1704503460,           2024-01-06 01:11:00,           2024-01-05 21:11:00,3.27,24.752,0.033,0.397549,0.976
1704503520,           2024-01-06 01:12:00,           2024-01-05 21:12:00,3.27,24.752,0.033,0.397549,0.976
1704503580,           2024-01-06 01:13:00,           2024-01-05 21:13:00,3.27,24.76,0.033,0.397608,0.976
1704503640,           2024-01-06 01:14:00,           2024-01-05 21:14:00,3.27,24.752,0.035,0.421643,0.976
1704503700,           2024-01-06 01:15:00,           2024-01-05 21:15:00,3.27,24.752,0.036,0.43369,0.976
1704503760,           2024-01-06 01:16:00,           2024-01-05 21:16:00,3.27,24.735,0.038,0.45764,0.977
1704503820,           2024-01-06 01:17:00,           2024-01-05 21:17:00,3.27,24.743,0.041,0.493842,0.976
1704503880,           2024-01-06 01:18:00,           2024-01-05 21:18:00,3.27,24.735,0.045,0.541942,0.977
1704503940,           2024-01-06 01:19:00,           2024-01-05 21:19:00,3.27,24.752,0.048,0.578253,0.977
1704504000,           2024-01-06 01:20:00,           2024-01-05 21:20:00,3.27,24.743,0.048,0.578157,0.977
1704504060,           2024-01-06 01:21:00,           2024-01-05 21:21:00,3.27,24.735,0.047,0.566028,0.977
1704504120,           2024-01-06 01:22:00,           2024-01-05 21:22:00,3.27,24.743,0.045,0.542022,0.977
1704504180,           2024-01-06 01:23:00,           2024-01-05 21:23:00,3.27,24.743,0.041,0.493842,0.977
1704504240,           2024-01-06 01:24:00,           2024-01-05 21:24:00,3.27,24.727,0.037,0.445531,0.977
1704504300,           2024-01-06 01:25:00,           2024-01-05 21:25:00,3.27,24.727,0.034,0.409406,0.976
1704504360,           2024-01-06 01:26:00,           2024-01-05 21:26:00,3.27,24.727,0.032,0.385324,0.976
1704504420,           2024-01-06 01:27:00,           2024-01-05 21:27:00,3.27,24.735,0.031,0.373338,0.976
1704504480,           2024-01-06 01:28:00,           2024-01-05 21:28:00,3.27,24.718,0.032,0.38526,0.976
1704504540,           2024-01-06 01:29:00,           2024-01-05 21:29:00,3.27,24.71,0.033,0.39724,0.976
1704504600,           2024-01-06 01:30:00,           2024-01-05 21:30:00,3.27,24.71,0.034,0.409278,0.976
1704504660,           2024-01-06 01:31:00,           2024-01-05 21:31:00,3.27,24.71,0.034,0.409278,0.977
1704504720,           2024-01-06 01:32:00,           2024-01-05 21:32:00,3.27,24.701,0.035,0.421245,0.976
1704504780,           2024-01-06 01:33:00,           2024-01-05 21:33:00,3.27,24.701,0.037,0.445316,0.977
1704504840,           2024-01-06 01:34:00,           2024-01-05 21:34:00,3.27,24.701,0.038,0.457352,0.976
1704504900,           2024-01-06 01:35:00,           2024-01-05 21:35:00,3.27,24.71,0.039,0.469466,0.977
1704504960,           2024-01-06 01:36:00,           2024-01-05 21:36:00,3.27,24.693,0.041,0.493386,0.977
1704505020,           2024-01-06 01:37:00,           2024-01-05 21:37:00,3.27,24.685,0.043,0.517377,0.977
1704505080,           2024-01-06 01:38:00,           2024-01-05 21:38:00,3.27,24.685,0.045,0.541441,0.977
1704505140,           2024-01-06 01:39:00,           2024-01-05 21:39:00,3.27,24.693,0.049,0.589656,0.977
1704505200,           2024-01-06 01:40:00,           2024-01-05 21:40:00,3.27,24.685,0.05,0.601601,0.977
1704505260,           2024-01-06 01:41:00,           2024-01-05 21:41:00,3.27,24.701,0.052,0.62585,0.977
1704505320,           2024-01-06 01:42:00,           2024-01-05 21:42:00,3.27,24.693,0.054,0.649825,0.977
1704505380,           2024-01-06 01:43:00,           2024-01-05 21:43:00,3.27,24.693,0.056,0.673893,0.977
1704505440,           2024-01-06 01:44:00,           2024-01-05 21:44:00,3.27,24.676,0.057,0.685711,0.977
1704505500,           2024-01-06 01:45:00,           2024-01-05 21:45:00,3.27,24.676,0.058,0.697741,0.977
1704505560,           2024-01-06 01:46:00,           2024-01-05 21:46:00,3.27,24.676,0.059,0.709771,0.977
1704505620,           2024-01-06 01:47:00,           2024-01-05 21:47:00,3.27,24.668,0.058,0.697637,0.977
1704505680,           2024-01-06 01:48:00,           2024-01-05 21:48:00,3.27,24.676,0.056,0.673681,0.977
1704505740,           2024-01-06 01:49:00,           2024-01-05 21:49:00,3.27,24.668,0.051,0.61344,0.977
1704505800,           2024-01-06 01:50:00,           2024-01-05 21:50:00,3.27,24.659,0.047,0.565233,0.977
1704505860,           2024-01-06 01:51:00,           2024-01-05 21:51:00,3.27,24.659,0.043,0.517128,0.977
1704505920,           2024-01-06 01:52:00,           2024-01-05 21:52:00,3.27,24.668,0.039,0.469101,0.977
1704505980,           2024-01-06 01:53:00,           2024-01-05 21:53:00,3.27,24.659,0.035,0.420918,0.976
1704506040,           2024-01-06 01:54:00,           2024-01-05 21:54:00,3.27,24.659,0.033,0.396865,0.976
1704506100,           2024-01-06 01:55:00,           2024-01-05 21:55:00,3.27,24.659,0.031,0.372813,0.976
1704506160,           2024-01-06 01:56:00,           2024-01-05 21:56:00,3.27,24.643,0.031,0.372703,0.976
1704506220,           2024-01-06 01:57:00,           2024-01-05 21:57:00,3.27,24.634,0.032,0.384661,0.976
1704506280,           2024-01-06 01:58:00,           2024-01-05 21:58:00,3.27,24.634,0.031,0.37264,0.976
1704506340,           2024-01-06 01:59:00,           2024-01-05 21:59:00,3.27,24.659,0.031,0.372813,0.976
1704506400,           2024-01-06 02:00:00,           2024-01-05 22:00:00,3.27,24.659,0.031,0.372813,0.976
1704506460,           2024-01-06 02:01:00,           2024-01-05 22:01:00,3.27,24.651,0.031,0.372758,0.976
1704506520,           2024-01-06 02:02:00,           2024-01-05 22:02:00,3.27,24.643,0.031,0.372703,0.976
1704506580,           2024-01-06 02:03:00,           2024-01-05 22:03:00,3.27,24.626,0.031,0.372585,0.976
1704506640,           2024-01-06 02:04:00,           2024-01-05 22:04:00,3.27,24.634,0.032,0.384661,0.976
1704506700,           2024-01-06 02:05:00,           2024-01-05 22:05:00,3.27,24.634,0.031,0.37264,0.976
1704506760,           2024-01-06 02:06:00,           2024-01-05 22:06:00,3.27,24.626,0.032,0.384604,0.976
1704506820,           2024-01-06 02:07:00,           2024-01-05 22:07:00,3.27,24.626,0.031,0.372585,0.976
1704506880,           2024-01-06 02:08:00,           2024-01-05 22:08:00,3.27,24.617,0.032,0.38454,0.977
1704506940,           2024-01-06 02:09:00,           2024-01-05 22:09:00,3.27,24.617,0.031,0.372523,0.976
1704507000,           2024-01-06 02:10:00,           2024-01-05 22:10:00,3.27,24.609,0.032,0.384483,0.976
1704507060,           2024-01-06 02:11:00,           2024-01-05 22:11:00,3.27,24.609,0.031,0.372468,0.976
1704507120,           2024-01-06 02:12:00,           2024-01-05 22:12:00,3.27,24.584,0.032,0.384305,0.976
1704507180,           2024-01-06 02:13:00,           2024-01-05 22:13:00,3.27,24.609,0.031,0.372468,0.976
1704507240,           2024-01-06 02:14:00,           2024-01-05 22:14:00,3.27,24.584,0.032,0.384305,0.976
1704507300,           2024-01-06 02:15:00,           2024-01-05 22:15:00,3.27,24.609,0.031,0.372468,0.976
1704507360,           2024-01-06 02:16:00,           2024-01-05 22:16:00,3.27,24.584,0.031,0.372295,0.976
1704507420,           2024-01-06 02:17:00,           2024-01-05 22:17:00,3.27,24.592,0.031,0.372351,0.976
1704507480,           2024-01-06 02:18:00,           2024-01-05 22:18:00,3.27,24.592,0.031,0.372351,0.976
1704507540,           2024-01-06 02:19:00,           2024-01-05 22:19:00,3.27,24.575,0.031,0.372233,0.976
1704507600,           2024-01-06 02:20:00,           2024-01-05 22:20:00,3.27,24.584,0.031,0.372295,0.976
1704507660,           2024-01-06 02:21:00,           2024-01-05 22:21:00,3.27,24.584,0.031,0.372295,0.976
1704507720,           2024-01-06 02:22:00,           2024-01-05 22:22:00,3.27,24.584,0.031,0.372295,0.976
1704507780,           2024-01-06 02:23:00,           2024-01-05 22:23:00,3.27,24.575,0.031,0.372233,0.977
1704507840,           2024-01-06 02:24:00,           2024-01-05 22:24:00,3.27,24.567,0.031,0.372178,0.976
1704507900,           2024-01-06 02:25:00,           2024-01-05 22:25:00,3.27,24.575,0.031,0.372233,0.976
1704507960,           2024-01-06 02:26:00,           2024-01-05 22:26:00,3.27,24.567,0.032,0.384184,0.977
1704508020,           2024-01-06 02:27:00,           2024-01-05 22:27:00,3.27,24.559,0.032,0.384127,0.977
1704508080,           2024-01-06 02:28:00,           2024-01-05 22:28:00,3.27,24.559,0.032,0.384127,0.976
1704508140,           2024-01-06 02:29:00,           2024-01-05 22:29:00,3.27,24.559,0.031,0.372123,0.976
1704508200,           2024-01-06 02:30:00,           2024-01-05 22:30:00,3.27,24.55,0.031,0.372061,0.976
1704508260,           2024-01-06 02:31:00,           2024-01-05 22:31:00,3.27,24.542,0.031,0.372006,0.976
1704508320,           2024-01-06 02:32:00,           2024-01-05 22:32:00,3.27,24.55,0.031,0.372061,0.976
1704508380,           2024-01-06 02:33:00,           2024-01-05 22:33:00,3.27,24.534,0.033,0.395947,0.977
1704508440,           2024-01-06 02:34:00,           2024-01-05 22:34:00,3.27,24.534,0.032,0.383949,0.976
1704508500,           2024-01-06 02:35:00,           2024-01-05 22:35:00,3.27,24.542,0.032,0.384006,0.976
1704508560,           2024-01-06 02:36:00,           2024-01-05 22:36:00,3.27,24.508,0.033,0.395756,0.976
1704508620,           2024-01-06 02:37:00,           2024-01-05 22:37:00,3.27,24.525,0.033,0.395881,0.977
1704508680,           2024-01-06 02:38:00,           2024-01-05 22:38:00,3.27,24.525,0.032,0.383885,0.976
1704508740,           2024-01-06 02:39:00,           2024-01-05 22:39:00,3.27,24.517,0.032,0.383828,0.976
1704508800,           2024-01-06 02:40:00,           2024-01-05 22:40:00,3.27,24.517,0.032,0.383828,0.976
1704508860,           2024-01-06 02:41:00,           2024-01-05 22:41:00,3.27,24.508,0.032,0.383764,0.976
1704508920,           2024-01-06 02:42:00,           2024-01-05 22:42:00,3.27,24.517,0.032,0.383828,0.976
1704508980,           2024-01-06 02:43:00,           2024-01-05 22:43:00,3.27,24.508,0.032,0.383764,0.976
1704509040,           2024-01-06 02:44:00,           2024-01-05 22:44:00,3.27,24.517,0.032,0.383828,0.976
1704509100,           2024-01-06 02:45:00,           2024-01-05 22:45:00,3.27,24.517,0.032,0.383828,0.976
1704509160,           2024-01-06 02:46:00,           2024-01-05 22:46:00,3.27,24.5,0.032,0.383707,0.976
1704509220,           2024-01-06 02:47:00,           2024-01-05 22:47:00,3.27,24.5,0.032,0.383707,0.976
1704509280,           2024-01-06 02:48:00,           2024-01-05 22:48:00,3.27,24.5,0.033,0.395698,0.976
1704509340,           2024-01-06 02:49:00,           2024-01-05 22:49:00,3.27,24.483,0.033,0.395573,0.976
1704509400,           2024-01-06 02:50:00,           2024-01-05 22:50:00,3.27,24.483,0.034,0.40756,0.976
1704509460,           2024-01-06 02:51:00,           2024-01-05 22:51:00,3.27,24.475,0.034,0.407499,0.977
1704509520,           2024-01-06 02:52:00,           2024-01-05 22:52:00,3.27,24.475,0.034,0.407499,0.976
1704509580,           2024-01-06 02:53:00,           2024-01-05 22:53:00,3.27,24.483,0.034,0.40756,0.976
1704509640,           2024-01-06 02:54:00,           2024-01-05 22:54:00,3.27,24.483,0.033,0.395573,0.976
1704509700,           2024-01-06 02:55:00,           2024-01-05 22:55:00,3.27,24.466,0.032,0.383465,0.976
1704509760,           2024-01-06 02:56:00,           2024-01-05 22:56:00,3.27,24.458,0.032,0.383408,0.977
1704509820,           2024-01-06 02:57:00,           2024-01-05 22:57:00,3.27,24.475,0.031,0.371543,0.976
1704509880,           2024-01-06 02:58:00,           2024-01-05 22:58:00,3.27,24.458,0.032,0.383408,0.977
1704509940,           2024-01-06 02:59:00,           2024-01-05 22:59:00,3.27,24.475,0.031,0.371543,0.976
1704510000,           2024-01-06 03:00:00,           2024-01-05 23:00:00,3.27,24.458,0.031,0.371426,0.976
1704510060,           2024-01-06 03:01:00,           2024-01-05 23:01:00,3.27,24.441,0.031,0.371309,0.976
1704510120,           2024-01-06 03:02:00,           2024-01-05 23:02:00,3.27,24.45,0.031,0.371371,0.976
1704510180,           2024-01-06 03:03:00,           2024-01-05 23:03:00,3.27,24.45,0.032,0.383351,0.977
1704510240,           2024-01-06 03:04:00,           2024-01-05 23:04:00,3.27,24.458,0.031,0.371426,0.976
1704510300,           2024-01-06 03:05:00,           2024-01-05 23:05:00,3.27,24.45,0.031,0.371371,0.976
1704510360,           2024-01-06 03:06:00,           2024-01-05 23:06:00,3.27,24.424,0.031,0.371192,0.976
1704510420,           2024-01-06 03:07:00,           2024-01-05 23:07:00,3.27,24.45,0.032,0.383351,0.976
1704510480,           2024-01-06 03:08:00,           2024-01-05 23:08:00,3.27,24.433,0.031,0.371254,0.976
1704510540,           2024-01-06 03:09:00,           2024-01-05 23:09:00,3.27,24.433,0.031,0.371254,0.976
1704510600,           2024-01-06 03:10:00,           2024-01-05 23:10:00,3.27,24.441,0.031,0.371309,0.976
1704510660,           2024-01-06 03:11:00,           2024-01-05 23:11:00,3.27,24.441,0.031,0.371309,0.976
1704510720,           2024-01-06 03:12:00,           2024-01-05 23:12:00,3.27,24.424,0.031,0.371192,0.976
1704510780,           2024-01-06 03:13:00,           2024-01-05 23:13:00,3.27,24.408,0.032,0.383052,0.976
1704510840,           2024-01-06 03:14:00,           2024-01-05 23:14:00,3.27,24.424,0.031,0.371192,0.976
1704510900,           2024-01-06 03:15:00,           2024-01-05 23:15:00,3.27,24.408,0.032,0.383052,0.976
1704510960,           2024-01-06 03:16:00,           2024-01-05 23:16:00,3.27,24.416,0.031,0.371137,0.976
1704511020,           2024-01-06 03:17:00,           2024-01-05 23:17:00,3.27,24.424,0.031,0.371192,0.976
1704511080,           2024-01-06 03:18:00,           2024-01-05 23:18:00,3.27,24.399,0.031,0.371019,0.976
1704511140,           2024-01-06 03:19:00,           2024-01-05 23:19:00,3.27,24.382,0.031,0.370902,0.976
1704511200,           2024-01-06 03:20:00,           2024-01-05 23:20:00,3.27,24.399,0.031,0.371019,0.976
1704511260,           2024-01-06 03:21:00,           2024-01-05 23:21:00,3.27,24.399,0.031,0.371019,0.976
1704511320,           2024-01-06 03:22:00,           2024-01-05 23:22:00,3.27,24.382,0.031,0.370902,0.977
1704511380,           2024-01-06 03:23:00,           2024-01-05 23:23:00,3.27,24.391,0.031,0.370964,0.977
1704511440,           2024-01-06 03:24:00,           2024-01-05 23:24:00,3.27,24.391,0.031,0.370964,0.977
1704511500,           2024-01-06 03:25:00,           2024-01-05 23:25:00,3.27,24.382,0.031,0.370902,0.976
1704511560,           2024-01-06 03:26:00,           2024-01-05 23:26:00,3.27,24.382,0.031,0.370902,0.976
1704511620,           2024-01-06 03:27:00,           2024-01-05 23:27:00,3.27,24.374,0.031,0.370847,0.976
1704511680,           2024-01-06 03:28:00,           2024-01-05 23:28:00,3.27,24.357,0.031,0.37073,0.976
1704511740,           2024-01-06 03:29:00,           2024-01-05 23:29:00,3.27,24.382,0.031,0.370902,0.976
1704511800,           2024-01-06 03:30:00,           2024-01-05 23:30:00,3.27,24.382,0.031,0.370902,0.976
1704511860,           2024-01-06 03:31:00,           2024-01-05 23:31:00,3.27,24.391,0.031,0.370964,0.976
1704511920,           2024-01-06 03:32:00,           2024-01-05 23:32:00,3.27,24.366,0.032,0.382753,0.976
1704511980,           2024-01-06 03:33:00,           2024-01-05 23:33:00,3.27,24.357,0.032,0.382689,0.977
1704512040,           2024-01-06 03:34:00,           2024-01-05 23:34:00,3.27,24.366,0.031,0.370792,0.976
1704512100,           2024-01-06 03:35:00,           2024-01-05 23:35:00,3.27,24.374,0.031,0.370847,0.976
1704512160,           2024-01-06 03:36:00,           2024-01-05 23:36:00,3.27,24.357,0.031,0.37073,0.976
1704512220,           2024-01-06 03:37:00,           2024-01-05 23:37:00,3.27,24.349,0.032,0.382632,0.976
1704512280,           2024-01-06 03:38:00,           2024-01-05 23:38:00,3.27,24.366,0.031,0.370792,0.976
1704512340,           2024-01-06 03:39:00,           2024-01-05 23:39:00,3.27,24.341,0.031,0.37062,0.976
1704512400,           2024-01-06 03:40:00,           2024-01-05 23:40:00,3.27,24.349,0.031,0.370675,0.976
1704512460,           2024-01-06 03:41:00,           2024-01-05 23:41:00,3.27,24.349,0.031,0.370675,0.976
1704512520,           2024-01-06 03:42:00,           2024-01-05 23:42:00,3.27,24.357,0.031,0.37073,0.976
1704512580,           2024-01-06 03:43:00,           2024-01-05 23:43:00,3.27,24.324,0.032,0.382454,0.976
1704512640,           2024-01-06 03:44:00,           2024-01-05 23:44:00,3.27,24.341,0.031,0.37062,0.976
1704512700,           2024-01-06 03:45:00,           2024-01-05 23:45:00,3.27,24.341,0.032,0.382575,0.976
1704512760,           2024-01-06 03:46:00,           2024-01-05 23:46:00,3.27,24.332,0.032,0.382511,0.977
1704512820,           2024-01-06 03:47:00,           2024-01-05 23:47:00,3.27,24.315,0.031,0.37044,0.976
1704512880,           2024-01-06 03:48:00,           2024-01-05 23:48:00,3.27,24.332,0.031,0.370557,0.976
1704512940,           2024-01-06 03:49:00,           2024-01-05 23:49:00,3.27,24.324,0.032,0.382454,0.976
1704513000,           2024-01-06 03:50:00,           2024-01-05 23:50:00,3.27,24.324,0.031,0.370502,0.977
1704513060,           2024-01-06 03:51:00,           2024-01-05 23:51:00,3.27,24.315,0.031,0.37044,0.976
1704513120,           2024-01-06 03:52:00,           2024-01-05 23:52:00,3.27,24.315,0.031,0.37044,0.976
1704513180,           2024-01-06 03:53:00,           2024-01-05 23:53:00,3.27,24.324,0.032,0.382454,0.976
1704513240,           2024-01-06 03:54:00,           2024-01-05 23:54:00,3.27,24.315,0.031,0.37044,0.976
1704513300,           2024-01-06 03:55:00,           2024-01-05 23:55:00,3.27,24.307,0.031,0.370385,0.977
1704513360,           2024-01-06 03:56:00,           2024-01-05 23:56:00,3.27,24.315,0.031,0.37044,0.976
1704513420,           2024-01-06 03:57:00,           2024-01-05 23:57:00,3.27,24.299,0.032,0.382276,0.977
1704513480,           2024-01-06 03:58:00,           2024-01-05 23:58:00,3.27,24.299,0.031,0.37033,0.976
1704513540,           2024-01-06 03:59:00,           2024-01-05 23:59:00,3.27,24.307,0.031,0.370385,0.976
1704513600,           2024-01-06 04:00:00,           2024-01-06 00:00:00,3.27,24.307,0.031,0.370385,0.976
1704513660,           2024-01-06 04:01:00,           2024-01-06 00:01:00,3.27,24.299,0.031,0.37033,0.977
1704513720,           2024-01-06 04:02:00,           2024-01-06 00:02:00,3.27,24.299,0.031,0.37033,0.976
1704513780,           2024-01-06 04:03:00,           2024-01-06 00:03:00,3.27,24.29,0.031,0.370268,0.976
1704513840,           2024-01-06 04:04:00,           2024-01-06 00:04:00,3.27,24.29,0.031,0.370268,0.976
1704513900,           2024-01-06 04:05:00,           2024-01-06 00:05:00,3.27,24.29,0.032,0.382212,0.976
1704513960,           2024-01-06 04:06:00,           2024-01-06 00:06:00,3.27,24.29,0.031,0.370268,0.976
1704514020,           2024-01-06 04:07:00,           2024-01-06 00:07:00,3.27,24.29,0.031,0.370268,0.976
1704514080,           2024-01-06 04:08:00,           2024-01-06 00:08:00,3.27,24.29,0.031,0.370268,0.976
1704514140,           2024-01-06 04:09:00,           2024-01-06 00:09:00,3.27,24.29,0.031,0.370268,0.976
1704514200,           2024-01-06 04:10:00,           2024-01-06 00:10:00,3.27,24.282,0.031,0.370213,0.976
1704514260,           2024-01-06 04:11:00,           2024-01-06 00:11:00,3.27,24.265,0.031,0.370096,0.976
1704514320,           2024-01-06 04:12:00,           2024-01-06 00:12:00,3.27,24.29,0.031,0.370268,0.976
1704514380,           2024-01-06 04:13:00,           2024-01-06 00:13:00,3.27,24.273,0.031,0.370151,0.976
1704514440,           2024-01-06 04:14:00,           2024-01-06 00:14:00,3.27,24.282,0.032,0.382155,0.976
1704514500,           2024-01-06 04:15:00,           2024-01-06 00:15:00,3.27,24.265,0.032,0.382034,0.976
1704514560,           2024-01-06 04:16:00,           2024-01-06 00:16:00,3.27,24.265,0.033,0.393973,0.976
